anio,municipio,temporada,mes,nomcultivo,sembrada
2020,Tenosique,Temporal,Septiembre,Sorgo grano,534
2020,Tenosique,Temporal,Septiembre,Tomate rojo (jitomate),4
2020,Tenosique,Norte,Octubre,Chile verde,35
2020,Tenosique,Norte,Octubre,Frijol,66
2020,Tenosique,Norte,Octubre,Maíz grano,6835
2020,Tenosique,Norte,Octubre,Mango,60
2020,Tenosique,Norte,Octubre,Sandía,29
2020,Tenosique,Norte,Octubre,Sorgo grano,534
2020,Tenosique,Norte,Octubre,Tomate rojo (jitomate),4
2020,Tenosique,Norte,Noviembre,Chile verde,35
2020,Tenosique,Norte,Noviembre,Frijol,66
2020,Tenosique,Norte,Noviembre,Maíz grano,6835
2020,Tenosique,Norte,Noviembre,Mango,60
2020,Tenosique,Norte,Noviembre,Sandía,29
2020,Tenosique,Norte,Noviembre,Sorgo grano,534
2020,Tenosique,Norte,Noviembre,Tomate rojo (jitomate),4
2020,Tenosique,Norte,Diciembre,Chile verde,35
2020,Tenosique,Norte,Diciembre,Frijol,66
2020,Tenosique,Norte,Diciembre,Maíz grano,6835
2020,Tenosique,Norte,Diciembre,Mango,60
2020,Tenosique,Norte,Diciembre,Sandía,29
2020,Tenosique,Norte,Diciembre,Sorgo grano,534
2020,Tenosique,Norte,Diciembre,Tomate rojo (jitomate),4
2021,Jonuta,Norte,Enero,Chile verde,16
2021,Jonuta,Norte,Enero,Frijol,42
2021,Jonuta,Norte,Enero,Limón,5
2021,Jonuta,Norte,Enero,Maíz grano,834
2021,Jonuta,Norte,Enero,Mango,10
2021,Jonuta,Norte,Enero,Tomate rojo (jitomate),3
2021,Jonuta,Norte,Febrero,Chile verde,67
2021,Jonuta,Norte,Febrero,Frijol,211
2021,Jonuta,Norte,Febrero,Limón,5
2021,Jonuta,Norte,Febrero,Maíz grano,2731
2021,Jonuta,Norte,Febrero,Mango,10
2021,Jonuta,Norte,Febrero,Tomate rojo (jitomate),13
2021,Jonuta,Seca,Marzo,Chile verde,112
2021,Jonuta,Seca,Marzo,Frijol,211
2021,Jonuta,Seca,Marzo,Limón,5
2021,Jonuta,Seca,Marzo,Maíz grano,2878
2021,Jonuta,Seca,Marzo,Mango,10
2021,Jonuta,Seca,Marzo,Tomate rojo (jitomate),15
2021,Jonuta,Seca,Abril,Chile verde,112
2021,Jonuta,Seca,Abril,Frijol,211
2021,Jonuta,Seca,Abril,Limón,5
2021,Jonuta,Seca,Abril,Maíz grano,2878
2021,Jonuta,Seca,Abril,Mango,10
2021,Jonuta,Seca,Abril,Tomate rojo (jitomate),15
2021,Jonuta,Seca,Mayo,Chile verde,112
2021,Jonuta,Seca,Mayo,Frijol,211
2021,Jonuta,Seca,Mayo,Limón,5
2021,Jonuta,Seca,Mayo,Maíz grano,2878
2021,Jonuta,Seca,Mayo,Mango,10
2021,Jonuta,Seca,Mayo,Tomate rojo (jitomate),15
2021,Jonuta,Temporal,Junio,Chile verde,128
2021,Jonuta,Temporal,Junio,Frijol,211
2021,Jonuta,Temporal,Junio,Limón,5
2021,Jonuta,Temporal,Junio,Maíz grano,3493
2021,Jonuta,Temporal,Junio,Mango,10
2021,Jonuta,Temporal,Junio,Tomate rojo (jitomate),15
2021,Jonuta,Temporal,Julio,Chile verde,229
2021,Jonuta,Temporal,Julio,Frijol,211
2021,Jonuta,Temporal,Julio,Limón,5
2021,Jonuta,Temporal,Julio,Maíz grano,5531
2021,Jonuta,Temporal,Julio,Mango,10
2021,Jonuta,Temporal,Julio,Tomate rojo (jitomate),15
2021,Jonuta,Temporal,Agosto,Chile verde,254
2021,Jonuta,Temporal,Agosto,Frijol,211
2021,Jonuta,Temporal,Agosto,Limón,5
2021,Jonuta,Temporal,Agosto,Maíz grano,5781
2021,Jonuta,Temporal,Agosto,Mango,10
2021,Jonuta,Temporal,Agosto,Tomate rojo (jitomate),15
2021,Jonuta,Temporal,Septiembre,Chile verde,286
2021,Jonuta,Temporal,Septiembre,Frijol,211
2021,Jonuta,Temporal,Septiembre,Limón,5
2021,Jonuta,Temporal,Septiembre,Maíz grano,5899
2021,Jonuta,Temporal,Septiembre,Mango,10
2021,Jonuta,Temporal,Septiembre,Tomate rojo (jitomate),15
2021,Jonuta,Norte,Octubre,Chile verde,286
2021,Jonuta,Norte,Octubre,Frijol,211
2021,Jonuta,Norte,Octubre,Limón,5
2021,Jonuta,Norte,Octubre,Maíz grano,5899
2021,Jonuta,Norte,Octubre,Mango,10
2021,Jonuta,Norte,Octubre,Tomate rojo (jitomate),15
2021,Jonuta,Norte,Noviembre,Chile verde,286
2021,Jonuta,Norte,Noviembre,Frijol,211
2021,Jonuta,Norte,Noviembre,Limón,5
2021,Jonuta,Norte,Noviembre,Maíz grano,5899
2021,Jonuta,Norte,Noviembre,Mango,10
2021,Jonuta,Norte,Noviembre,Tomate rojo (jitomate),15
2021,Jonuta,Norte,Diciembre,Chile verde,286
2021,Jonuta,Norte,Diciembre,Frijol,211
2021,Jonuta,Norte,Diciembre,Limón,5
2021,Jonuta,Norte,Diciembre,Maíz grano,5899
2021,Jonuta,Norte,Diciembre,Mango,10
2021,Jonuta,Norte,Diciembre,Tomate rojo (jitomate),15
2021,Balancán,Norte,Enero,Chile verde,25
2021,Balancán,Norte,Enero,Frijol,137
2021,Balancán,Norte,Enero,Maíz grano,5412
2021,Balancán,Norte,Enero,Naranja,10
2021,Balancán,Norte,Enero,Papaya,155
2021,Balancán,Norte,Enero,Sandía,348
2021,Balancán,Norte,Enero,Sorgo grano,733
2021,Balancán,Norte,Enero,Tomate rojo (jitomate),7
2021,Balancán,Norte,Febrero,Chile verde,59
2021,Balancán,Norte,Febrero,Frijol,435
2021,Balancán,Norte,Febrero,Maíz grano,7848
2021,Balancán,Norte,Febrero,Naranja,10
2021,Balancán,Norte,Febrero,Papaya,155
2021,Balancán,Norte,Febrero,Sandía,435
2021,Balancán,Norte,Febrero,Sorgo grano,3152
2021,Balancán,Norte,Febrero,Tomate rojo (jitomate),11
2021,Balancán,Seca,Marzo,Chile verde,84
2021,Balancán,Seca,Marzo,Frijol,439
2021,Balancán,Seca,Marzo,Maíz grano,8262
2021,Balancán,Seca,Marzo,Naranja,10
2021,Balancán,Seca,Marzo,Papaya,155
2021,Balancán,Seca,Marzo,Sandía,462
2021,Balancán,Seca,Marzo,Sorgo grano,4005
2021,Balancán,Seca,Marzo,Tomate rojo (jitomate),16
2021,Balancán,Seca,Abril,Chile verde,84
2021,Balancán,Seca,Abril,Frijol,439
2021,Balancán,Seca,Abril,Maíz grano,8262
2021,Balancán,Seca,Abril,Naranja,10
2021,Balancán,Seca,Abril,Papaya,155
2021,Balancán,Seca,Abril,Sandía,462
2021,Balancán,Seca,Abril,Sorgo grano,4005
2021,Balancán,Seca,Abril,Tomate rojo (jitomate),16
2021,Balancán,Seca,Mayo,Chile verde,84
2021,Balancán,Seca,Mayo,Frijol,439
2021,Balancán,Seca,Mayo,Maíz grano,8327
2021,Balancán,Seca,Mayo,Naranja,10
2021,Balancán,Seca,Mayo,Papaya,155
2021,Balancán,Seca,Mayo,Sandía,462
2021,Balancán,Seca,Mayo,Sorgo grano,4005
2021,Balancán,Seca,Mayo,Tomate rojo (jitomate),16
2021,Balancán,Temporal,Junio,Chile verde,105
2021,Balancán,Temporal,Junio,Frijol,439
2021,Balancán,Temporal,Junio,Maíz grano,12277
2021,Balancán,Temporal,Junio,Naranja,10
2021,Balancán,Temporal,Junio,Papaya,155
2021,Balancán,Temporal,Junio,Sandía,526
2021,Balancán,Temporal,Junio,Sorgo grano,4005
2021,Balancán,Temporal,Junio,Tomate rojo (jitomate),19
2021,Balancán,Temporal,Julio,Chile verde,111
2021,Balancán,Temporal,Julio,Frijol,439
2021,Balancán,Temporal,Julio,Maíz grano,17615
2021,Balancán,Temporal,Julio,Naranja,10
2021,Balancán,Temporal,Julio,Papaya,155
2021,Balancán,Temporal,Julio,Sandía,638
2021,Balancán,Temporal,Julio,Sorgo grano,4075
2021,Balancán,Temporal,Julio,Tomate rojo (jitomate),23
2021,Balancán,Temporal,Agosto,Chile verde,113
2021,Balancán,Temporal,Agosto,Frijol,439
2021,Balancán,Temporal,Agosto,Maíz grano,19949
2021,Balancán,Temporal,Agosto,Naranja,10
2021,Balancán,Temporal,Agosto,Papaya,155
2021,Balancán,Temporal,Agosto,Sandía,672
2021,Balancán,Temporal,Agosto,Sorgo grano,4075
2021,Balancán,Temporal,Agosto,Tomate rojo (jitomate),24
2021,Balancán,Temporal,Septiembre,Chile verde,113
2021,Balancán,Temporal,Septiembre,Frijol,439
2021,Balancán,Temporal,Septiembre,Maíz grano,20168
2021,Balancán,Temporal,Septiembre,Naranja,10
2021,Balancán,Temporal,Septiembre,Papaya,155
2021,Balancán,Temporal,Septiembre,Sandía,672
2021,Balancán,Temporal,Septiembre,Sorgo grano,4075
2021,Balancán,Temporal,Septiembre,Tomate rojo (jitomate),24
2021,Balancán,Norte,Octubre,Chile verde,113
2021,Balancán,Norte,Octubre,Frijol,439
2021,Balancán,Norte,Octubre,Maíz grano,20168
2021,Balancán,Norte,Octubre,Naranja,10
2021,Balancán,Norte,Octubre,Papaya,155
2021,Balancán,Norte,Octubre,Sandía,672
2021,Balancán,Norte,Octubre,Sorgo grano,4075
2021,Balancán,Norte,Octubre,Tomate rojo (jitomate),24
2021,Balancán,Norte,Noviembre,Chile verde,113
2021,Balancán,Norte,Noviembre,Frijol,439
2021,Balancán,Norte,Noviembre,Maíz grano,20168
2021,Balancán,Norte,Noviembre,Naranja,10
2021,Balancán,Norte,Noviembre,Papaya,155
2021,Balancán,Norte,Noviembre,Sandía,672
2021,Balancán,Norte,Noviembre,Sorgo grano,4075
2021,Balancán,Norte,Noviembre,Tomate rojo (jitomate),24
2021,Balancán,Norte,Diciembre,Chile verde,113
2021,Balancán,Norte,Diciembre,Frijol,439
2021,Balancán,Norte,Diciembre,Maíz grano,20168
2021,Balancán,Norte,Diciembre,Naranja,10
2021,Balancán,Norte,Diciembre,Papaya,155
2021,Balancán,Norte,Diciembre,Sandía,672
2021,Balancán,Norte,Diciembre,Sorgo grano,4075
2021,Balancán,Norte,Diciembre,Tomate rojo (jitomate),24
2021,Emiliano Zapata,Norte,Enero,Chile verde,23
2021,Emiliano Zapata,Norte,Enero,Frijol,68
2021,Emiliano Zapata,Norte,Enero,Limón,9
2021,Emiliano Zapata,Norte,Enero,Maíz grano,934
2021,Emiliano Zapata,Norte,Enero,Naranja,6
2021,Emiliano Zapata,Norte,Enero,Sandía,21
2021,Emiliano Zapata,Norte,Enero,Sorgo grano,0
2021,Emiliano Zapata,Norte,Enero,Tomate rojo (jitomate),2
2021,Emiliano Zapata,Norte,Febrero,Chile verde,44
2021,Emiliano Zapata,Norte,Febrero,Frijol,157
2021,Emiliano Zapata,Norte,Febrero,Limón,9
2021,Emiliano Zapata,Norte,Febrero,Maíz grano,1360
2021,Emiliano Zapata,Norte,Febrero,Naranja,6
2021,Emiliano Zapata,Norte,Febrero,Sandía,31
2021,Emiliano Zapata,Norte,Febrero,Sorgo grano,191
2021,Emiliano Zapata,Norte,Febrero,Tomate rojo (jitomate),5
2021,Emiliano Zapata,Seca,Marzo,Chile verde,54
2021,Emiliano Zapata,Seca,Marzo,Frijol,159
2021,Emiliano Zapata,Seca,Marzo,Limón,9
2021,Emiliano Zapata,Seca,Marzo,Maíz grano,1550
2021,Emiliano Zapata,Seca,Marzo,Naranja,6
2021,Emiliano Zapata,Seca,Marzo,Sandía,38
2021,Emiliano Zapata,Seca,Marzo,Sorgo grano,52
2021,Emiliano Zapata,Seca,Marzo,Tomate rojo (jitomate),5
2021,Emiliano Zapata,Seca,Abril,Chile verde,54
2021,Emiliano Zapata,Seca,Abril,Frijol,159
2021,Emiliano Zapata,Seca,Abril,Limón,9
2021,Emiliano Zapata,Seca,Abril,Maíz grano,1550
2021,Emiliano Zapata,Seca,Abril,Naranja,6
2021,Emiliano Zapata,Seca,Abril,Sandía,38
2021,Emiliano Zapata,Seca,Abril,Sorgo grano,52
2021,Emiliano Zapata,Seca,Abril,Tomate rojo (jitomate),5
2021,Emiliano Zapata,Seca,Mayo,Arroz palay,915
2021,Emiliano Zapata,Seca,Mayo,Chile verde,54
2021,Emiliano Zapata,Seca,Mayo,Frijol,159
2021,Emiliano Zapata,Seca,Mayo,Limón,9
2021,Emiliano Zapata,Seca,Mayo,Maíz grano,1586
2021,Emiliano Zapata,Seca,Mayo,Naranja,6
2021,Emiliano Zapata,Seca,Mayo,Sandía,48
2021,Emiliano Zapata,Seca,Mayo,Sorgo grano,52
2021,Emiliano Zapata,Seca,Mayo,Tomate rojo (jitomate),5
2021,Emiliano Zapata,Temporal,Junio,Arroz palay,915
2021,Emiliano Zapata,Temporal,Junio,Chile verde,54
2021,Emiliano Zapata,Temporal,Junio,Frijol,159
2021,Emiliano Zapata,Temporal,Junio,Limón,9
2021,Emiliano Zapata,Temporal,Junio,Maíz grano,1917
2021,Emiliano Zapata,Temporal,Junio,Naranja,6
2021,Emiliano Zapata,Temporal,Junio,Sandía,48
2021,Emiliano Zapata,Temporal,Junio,Sorgo grano,52
2021,Emiliano Zapata,Temporal,Junio,Tomate rojo (jitomate),5
2021,Emiliano Zapata,Temporal,Julio,Arroz palay,915
2021,Emiliano Zapata,Temporal,Julio,Chile verde,59
2021,Emiliano Zapata,Temporal,Julio,Frijol,159
2021,Emiliano Zapata,Temporal,Julio,Limón,9
2021,Emiliano Zapata,Temporal,Julio,Maíz grano,2628
2021,Emiliano Zapata,Temporal,Julio,Naranja,6
2021,Emiliano Zapata,Temporal,Julio,Sandía,142
2021,Emiliano Zapata,Temporal,Julio,Sorgo grano,99
2021,Emiliano Zapata,Temporal,Julio,Tomate rojo (jitomate),5
2021,Emiliano Zapata,Temporal,Agosto,Arroz palay,915
2021,Emiliano Zapata,Temporal,Agosto,Chile verde,59
2021,Emiliano Zapata,Temporal,Agosto,Frijol,159
2021,Emiliano Zapata,Temporal,Agosto,Limón,9
2021,Emiliano Zapata,Temporal,Agosto,Maíz grano,2701
2021,Emiliano Zapata,Temporal,Agosto,Naranja,6
2021,Emiliano Zapata,Temporal,Agosto,Sandía,154
2021,Emiliano Zapata,Temporal,Agosto,Sorgo grano,131
2021,Emiliano Zapata,Temporal,Agosto,Tomate rojo (jitomate),5
2021,Emiliano Zapata,Temporal,Septiembre,Arroz palay,915
2021,Emiliano Zapata,Temporal,Septiembre,Chile verde,61
2021,Emiliano Zapata,Temporal,Septiembre,Frijol,159
2021,Emiliano Zapata,Temporal,Septiembre,Limón,9
2021,Emiliano Zapata,Temporal,Septiembre,Maíz grano,2739
2021,Emiliano Zapata,Temporal,Septiembre,Naranja,6
2021,Emiliano Zapata,Temporal,Septiembre,Sandía,154
2021,Emiliano Zapata,Temporal,Septiembre,Sorgo grano,132
2021,Emiliano Zapata,Temporal,Septiembre,Tomate rojo (jitomate),5
2021,Emiliano Zapata,Norte,Octubre,Arroz palay,915
2021,Emiliano Zapata,Norte,Octubre,Chile verde,61
2021,Emiliano Zapata,Norte,Octubre,Frijol,159
2021,Emiliano Zapata,Norte,Octubre,Limón,9
2021,Emiliano Zapata,Norte,Octubre,Maíz grano,2739
2021,Emiliano Zapata,Norte,Octubre,Naranja,6
2021,Emiliano Zapata,Norte,Octubre,Sandía,154
2021,Emiliano Zapata,Norte,Octubre,Sorgo grano,132
2021,Emiliano Zapata,Norte,Octubre,Tomate rojo (jitomate),5
2021,Emiliano Zapata,Norte,Noviembre,Arroz palay,915
2021,Emiliano Zapata,Norte,Noviembre,Chile verde,61
2021,Emiliano Zapata,Norte,Noviembre,Frijol,159
2021,Emiliano Zapata,Norte,Noviembre,Limón,9
2021,Emiliano Zapata,Norte,Noviembre,Maíz grano,2739
2021,Emiliano Zapata,Norte,Noviembre,Naranja,6
2021,Emiliano Zapata,Norte,Noviembre,Sandía,154
2021,Emiliano Zapata,Norte,Noviembre,Sorgo grano,132
2021,Emiliano Zapata,Norte,Noviembre,Tomate rojo (jitomate),5
2021,Emiliano Zapata,Norte,Diciembre,Arroz palay,915
2021,Emiliano Zapata,Norte,Diciembre,Chile verde,61
2021,Emiliano Zapata,Norte,Diciembre,Frijol,159
2021,Emiliano Zapata,Norte,Diciembre,Limón,9
2021,Emiliano Zapata,Norte,Diciembre,Maíz grano,2739
2021,Emiliano Zapata,Norte,Diciembre,Naranja,6
2021,Emiliano Zapata,Norte,Diciembre,Sandía,154
2021,Emiliano Zapata,Norte,Diciembre,Sorgo grano,132
2021,Emiliano Zapata,Norte,Diciembre,Tomate rojo (jitomate),5
2021,Tenosique,Norte,Enero,Chile verde,15
2021,Tenosique,Norte,Enero,Frijol,57
2021,Tenosique,Norte,Enero,Maíz grano,1503
2021,Tenosique,Norte,Enero,Mango,60
2021,Tenosique,Norte,Enero,Sandía,16
2021,Tenosique,Norte,Enero,Sorgo grano,44
2021,Tenosique,Norte,Enero,Tomate rojo (jitomate),2
2021,Tenosique,Norte,Febrero,Chile verde,23
2021,Tenosique,Norte,Febrero,Frijol,88
2021,Tenosique,Norte,Febrero,Maíz grano,2339
2021,Tenosique,Norte,Febrero,Mango,60
2021,Tenosique,Norte,Febrero,Sandía,23
2021,Tenosique,Norte,Febrero,Sorgo grano,180
2021,Tenosique,Norte,Febrero,Tomate rojo (jitomate),5
2021,Tenosique,Seca,Marzo,Chile verde,40
2021,Tenosique,Seca,Marzo,Frijol,92
2021,Tenosique,Seca,Marzo,Maíz grano,2705
2021,Tenosique,Seca,Marzo,Mango,60
2021,Tenosique,Seca,Marzo,Sandía,40
2021,Tenosique,Seca,Marzo,Sorgo grano,208
2021,Tenosique,Seca,Marzo,Tomate rojo (jitomate),6
2021,Tenosique,Seca,Abril,Chile verde,40
2021,Tenosique,Seca,Abril,Frijol,92
2021,Tenosique,Seca,Abril,Maíz grano,2705
2021,Tenosique,Seca,Abril,Mango,60
2021,Tenosique,Seca,Abril,Sandía,40
2021,Tenosique,Seca,Abril,Sorgo grano,208
2021,Tenosique,Seca,Abril,Tomate rojo (jitomate),6
2021,Tenosique,Seca,Mayo,Chile verde,40
2021,Tenosique,Seca,Mayo,Frijol,92
2021,Tenosique,Seca,Mayo,Maíz grano,3057
2021,Tenosique,Seca,Mayo,Mango,60
2021,Tenosique,Seca,Mayo,Sandía,45
2021,Tenosique,Seca,Mayo,Sorgo grano,250
2021,Tenosique,Seca,Mayo,Tomate rojo (jitomate),6
2021,Tenosique,Temporal,Junio,Chile verde,40
2021,Tenosique,Temporal,Junio,Frijol,92
2021,Tenosique,Temporal,Junio,Maíz grano,3860
2021,Tenosique,Temporal,Junio,Mango,60
2021,Tenosique,Temporal,Junio,Sandía,47
2021,Tenosique,Temporal,Junio,Sorgo grano,268
2021,Tenosique,Temporal,Junio,Tomate rojo (jitomate),6
2021,Tenosique,Temporal,Julio,Chile verde,40
2021,Tenosique,Temporal,Julio,Frijol,92
2021,Tenosique,Temporal,Julio,Maíz grano,5325
2021,Tenosique,Temporal,Julio,Mango,60
2021,Tenosique,Temporal,Julio,Sandía,50
2021,Tenosique,Temporal,Julio,Sorgo grano,305
2021,Tenosique,Temporal,Julio,Tomate rojo (jitomate),6
2021,Tenosique,Temporal,Agosto,Chile verde,40
2021,Tenosique,Temporal,Agosto,Frijol,92
2021,Tenosique,Temporal,Agosto,Maíz grano,6980
2021,Tenosique,Temporal,Agosto,Mango,60
2021,Tenosique,Temporal,Agosto,Sandía,50
2021,Tenosique,Temporal,Agosto,Sorgo grano,326
2021,Tenosique,Temporal,Agosto,Tomate rojo (jitomate),6
2021,Tenosique,Temporal,Septiembre,Chile verde,40
2021,Tenosique,Temporal,Septiembre,Frijol,92
2021,Tenosique,Temporal,Septiembre,Maíz grano,7160
2021,Tenosique,Temporal,Septiembre,Mango,60
2021,Tenosique,Temporal,Septiembre,Sandía,50
2021,Tenosique,Temporal,Septiembre,Sorgo grano,333
2021,Tenosique,Temporal,Septiembre,Tomate rojo (jitomate),6
2021,Tenosique,Norte,Octubre,Cacao,34.9
2021,Tenosique,Norte,Octubre,Chile verde,40
2021,Tenosique,Norte,Octubre,Frijol,92
2021,Tenosique,Norte,Octubre,Maíz grano,7160
2021,Tenosique,Norte,Octubre,Mango,60
2021,Tenosique,Norte,Octubre,Sandía,50
2021,Tenosique,Norte,Octubre,Sorgo grano,333
2021,Tenosique,Norte,Octubre,Tomate rojo (jitomate),6
2021,Tenosique,Norte,Noviembre,Cacao,34.9
2021,Tenosique,Norte,Noviembre,Chile verde,40
2021,Tenosique,Norte,Noviembre,Frijol,92
2021,Tenosique,Norte,Noviembre,Maíz grano,7160
2021,Tenosique,Norte,Noviembre,Mango,60
2021,Tenosique,Norte,Noviembre,Sandía,50
2021,Tenosique,Norte,Noviembre,Sorgo grano,333
2021,Tenosique,Norte,Noviembre,Tomate rojo (jitomate),6
2021,Tenosique,Norte,Diciembre,Cacao,34.9
2021,Tenosique,Norte,Diciembre,Chile verde,40
2021,Tenosique,Norte,Diciembre,Frijol,92
2021,Tenosique,Norte,Diciembre,Maíz grano,7160
2021,Tenosique,Norte,Diciembre,Mango,60
2021,Tenosique,Norte,Diciembre,Sandía,50
2021,Tenosique,Norte,Diciembre,Sorgo grano,333
2021,Tenosique,Norte,Diciembre,Tomate rojo (jitomate),6
2022,Jonuta,Norte,Enero,Chile verde,61
2022,Jonuta,Norte,Enero,Frijol,68
2022,Jonuta,Norte,Enero,Limón,5
2022,Jonuta,Norte,Enero,Maíz grano,847
2022,Jonuta,Norte,Enero,Mango,10
2022,Jonuta,Norte,Enero,Tomate rojo (jitomate),7
2022,Jonuta,Norte,Febrero,Chile verde,74
2022,Jonuta,Norte,Febrero,Frijol,203
2022,Jonuta,Norte,Febrero,Limón,5
2022,Jonuta,Norte,Febrero,Maíz grano,2726
2022,Jonuta,Norte,Febrero,Mango,10
2022,Jonuta,Norte,Febrero,Tomate rojo (jitomate),10
2022,Jonuta,Seca,Marzo,Chile verde,115
2022,Jonuta,Seca,Marzo,Frijol,208
2022,Jonuta,Seca,Marzo,Limón,5
2022,Jonuta,Seca,Marzo,Maíz grano,2870
2022,Jonuta,Seca,Marzo,Mango,10
2022,Jonuta,Seca,Marzo,Tomate rojo (jitomate),13
2022,Jonuta,Seca,Abril,Chile verde,115
2022,Jonuta,Seca,Abril,Frijol,208
2022,Jonuta,Seca,Abril,Limón,5
2022,Jonuta,Seca,Abril,Maíz grano,2870
2022,Jonuta,Seca,Abril,Mango,10
2022,Jonuta,Seca,Abril,Tomate rojo (jitomate),13
2022,Jonuta,Seca,Mayo,Chile verde,115
2022,Jonuta,Seca,Mayo,Frijol,208
2022,Jonuta,Seca,Mayo,Limón,5
2022,Jonuta,Seca,Mayo,Maíz grano,2870
2022,Jonuta,Seca,Mayo,Mango,10
2022,Jonuta,Seca,Mayo,Tomate rojo (jitomate),13
2022,Jonuta,Temporal,Junio,Chile verde,138
2022,Jonuta,Temporal,Junio,Frijol,208
2022,Jonuta,Temporal,Junio,Limón,5
2022,Jonuta,Temporal,Junio,Maíz grano,3499
2022,Jonuta,Temporal,Junio,Mango,10
2022,Jonuta,Temporal,Junio,Tomate rojo (jitomate),13
2022,Jonuta,Temporal,Julio,Chile verde,1999
2022,Jonuta,Temporal,Julio,Frijol,208
2022,Jonuta,Temporal,Julio,Limón,5
2022,Jonuta,Temporal,Julio,Maíz grano,5515
2022,Jonuta,Temporal,Julio,Mango,10
2022,Jonuta,Temporal,Julio,Tomate rojo (jitomate),13
2022,Jonuta,Temporal,Agosto,Chile verde,292
2022,Jonuta,Temporal,Agosto,Frijol,208
2022,Jonuta,Temporal,Agosto,Limón,5
2022,Jonuta,Temporal,Agosto,Maíz grano,5715
2022,Jonuta,Temporal,Agosto,Mango,10
2022,Jonuta,Temporal,Agosto,Tomate rojo (jitomate),13
2022,Jonuta,Temporal,Septiembre,Chile verde,292
2022,Jonuta,Temporal,Septiembre,Frijol,208
2022,Jonuta,Temporal,Septiembre,Limón,5
2022,Jonuta,Temporal,Septiembre,Maíz grano,5715
2022,Jonuta,Temporal,Septiembre,Mango,10
2022,Jonuta,Temporal,Septiembre,Tomate rojo (jitomate),13
2022,Jonuta,Norte,Octubre,Chile verde,292
2022,Jonuta,Norte,Octubre,Frijol,208
2022,Jonuta,Norte,Octubre,Limón,5
2022,Jonuta,Norte,Octubre,Maíz grano,5715
2022,Jonuta,Norte,Octubre,Mango,10
2022,Jonuta,Norte,Octubre,Tomate rojo (jitomate),13
2022,Jonuta,Norte,Noviembre,Chile verde,292
2022,Jonuta,Norte,Noviembre,Frijol,208
2022,Jonuta,Norte,Noviembre,Limón,5
2022,Jonuta,Norte,Noviembre,Maíz grano,5715
2022,Jonuta,Norte,Noviembre,Mango,10
2022,Jonuta,Norte,Noviembre,Tomate rojo (jitomate),13
2022,Jonuta,Norte,Diciembre,Chile verde,292
2022,Jonuta,Norte,Diciembre,Frijol,208
2022,Jonuta,Norte,Diciembre,Limón,5
2022,Jonuta,Norte,Diciembre,Maíz grano,5715
2022,Jonuta,Norte,Diciembre,Mango,10
2022,Jonuta,Norte,Diciembre,Tomate rojo (jitomate),13
2022,Balancán,Norte,Enero,Chile verde,38
2022,Balancán,Norte,Enero,Frijol,172
2022,Balancán,Norte,Enero,Maíz grano,5495
2022,Balancán,Norte,Enero,Naranja,10
2022,Balancán,Norte,Enero,Papaya,158
2022,Balancán,Norte,Enero,Sandía,364
2022,Balancán,Norte,Enero,Sorgo grano,779
2022,Balancán,Norte,Enero,Tomate rojo (jitomate),9
2022,Balancán,Norte,Febrero,Chile verde,53
2022,Balancán,Norte,Febrero,Frijol,423
2022,Balancán,Norte,Febrero,Maíz grano,7709
2022,Balancán,Norte,Febrero,Naranja,10
2022,Balancán,Norte,Febrero,Papaya,158
2022,Balancán,Norte,Febrero,Sandía,423
2022,Balancán,Norte,Febrero,Sorgo grano,2978
2022,Balancán,Norte,Febrero,Tomate rojo (jitomate),12
2022,Balancán,Seca,Marzo,Chile verde,83
2022,Balancán,Seca,Marzo,Frijol,427
2022,Balancán,Seca,Marzo,Maíz grano,8240
2022,Balancán,Seca,Marzo,Naranja,10
2022,Balancán,Seca,Marzo,Papaya,158
2022,Balancán,Seca,Marzo,Sandía,446
2022,Balancán,Seca,Marzo,Sorgo grano,3981
2022,Balancán,Seca,Marzo,Tomate rojo (jitomate),12
2022,Balancán,Seca,Abril,Chile verde,83
2022,Balancán,Seca,Abril,Frijol,427
2022,Balancán,Seca,Abril,Maíz grano,8240
2022,Balancán,Seca,Abril,Naranja,10
2022,Balancán,Seca,Abril,Papaya,158
2022,Balancán,Seca,Abril,Sandía,446
2022,Balancán,Seca,Abril,Sorgo grano,3981
2022,Balancán,Seca,Abril,Tomate rojo (jitomate),12
2022,Balancán,Seca,Mayo,Chile verde,83
2022,Balancán,Seca,Mayo,Frijol,427
2022,Balancán,Seca,Mayo,Maíz grano,8264
2022,Balancán,Seca,Mayo,Naranja,10
2022,Balancán,Seca,Mayo,Papaya,158
2022,Balancán,Seca,Mayo,Sandía,446
2022,Balancán,Seca,Mayo,Sorgo grano,3981
2022,Balancán,Seca,Mayo,Tomate rojo (jitomate),12
2022,Balancán,Temporal,Junio,Chile verde,104
2022,Balancán,Temporal,Junio,Frijol,427
2022,Balancán,Temporal,Junio,Maíz grano,12229
2022,Balancán,Temporal,Junio,Naranja,10
2022,Balancán,Temporal,Junio,Papaya,158
2022,Balancán,Temporal,Junio,Sandía,514
2022,Balancán,Temporal,Junio,Sorgo grano,3981
2022,Balancán,Temporal,Junio,Tomate rojo (jitomate),17
2022,Balancán,Temporal,Julio,Chile verde,115
2022,Balancán,Temporal,Julio,Frijol,427
2022,Balancán,Temporal,Julio,Maíz grano,17473
2022,Balancán,Temporal,Julio,Naranja,10
